1680161974.000000, IBI
13.078125,0.718750
13.828125,0.750000
14.609375,0.781250
15.296875,0.687500
16.000000,0.703125
16.718750,0.718750
17.468750,0.750000
18.171875,0.703125
18.875000,0.703125
19.640625,0.765625
20.437500,0.796875
21.187500,0.750000
21.890625,0.703125
22.656250,0.765625
23.468750,0.812500
24.234375,0.765625
24.937500,0.703125
25.671875,0.734375
26.390625,0.718750
27.140625,0.750000
27.828125,0.687500
28.500000,0.671875
29.187500,0.687500
29.921875,0.734375
30.687500,0.765625
31.421875,0.734375
32.171875,0.750000
32.921875,0.750000
33.718750,0.796875
34.468750,0.750000
35.171875,0.703125
35.937500,0.765625
36.687500,0.750000
42.734375,0.765625
43.531250,0.796875
44.343750,0.812500
45.093750,0.750000
45.843750,0.750000
46.593750,0.750000
47.406250,0.812500
48.187500,0.781250
48.906250,0.718750
49.625000,0.718750
50.375000,0.750000
51.140625,0.765625
51.890625,0.750000
52.593750,0.703125
53.328125,0.734375
54.125000,0.796875
69.828125,0.718750
70.562500,0.734375
71.281250,0.718750
71.968750,0.687500
72.625000,0.656250
73.250000,0.625000
73.890625,0.640625
74.609375,0.718750
75.343750,0.734375
76.078125,0.734375
76.812500,0.734375
77.546875,0.734375
78.250000,0.703125
78.937500,0.687500
79.578125,0.640625
80.203125,0.625000
80.796875,0.593750
81.468750,0.671875
82.093750,0.625000
90.812500,0.734375
156.078125,0.625000
156.671875,0.593750
157.296875,0.625000
157.984375,0.687500
197.906250,0.718750
198.656250,0.750000
199.375000,0.718750
200.140625,0.765625
208.343750,0.796875
209.046875,0.703125
209.781250,0.734375
210.531250,0.750000
211.328125,0.796875
212.046875,0.718750
212.703125,0.656250
213.390625,0.687500
214.078125,0.687500
214.843750,0.765625
215.593750,0.750000
216.328125,0.734375
217.109375,0.781250
217.921875,0.812500
218.781250,0.859375
219.500000,0.718750
220.281250,0.781250
221.046875,0.765625
221.828125,0.781250
222.531250,0.703125
223.203125,0.671875
223.921875,0.718750
224.562500,0.640625
225.250000,0.687500
225.921875,0.671875
226.687500,0.765625
227.515625,0.828125
228.140625,0.625000
228.703125,0.562500
251.671875,0.640625
252.406250,0.734375
253.109375,0.703125
253.875000,0.765625
254.656250,0.781250
255.437500,0.781250
256.234375,0.796875
257.031250,0.796875
257.781250,0.750000
258.562500,0.781250
259.312500,0.750000
260.046875,0.734375
260.812500,0.765625
261.562500,0.750000
297.296875,0.640625
298.109375,0.812500
299.015625,0.906250
299.812500,0.796875
300.578125,0.765625
301.343750,0.765625
302.109375,0.765625
302.890625,0.781250
303.671875,0.781250
304.437500,0.765625
305.156250,0.718750
305.859375,0.703125
306.562500,0.703125
307.328125,0.765625
308.156250,0.828125
309.000000,0.843750
309.765625,0.765625
310.578125,0.812500
311.375000,0.796875
312.234375,0.859375
312.968750,0.734375
313.703125,0.734375
314.484375,0.781250
315.234375,0.750000
316.000000,0.765625
334.937500,0.765625
335.734375,0.796875
336.500000,0.765625
337.312500,0.812500
338.078125,0.765625
338.734375,0.656250
339.578125,0.843750
340.406250,0.828125
341.234375,0.828125
342.015625,0.781250
356.281250,0.640625
356.937500,0.656250
357.625000,0.687500
358.343750,0.718750
359.046875,0.703125
359.812500,0.765625
360.578125,0.765625
361.531250,0.953125
362.500000,0.968750
363.359375,0.859375
364.171875,0.812500
364.953125,0.781250
365.687500,0.734375
390.640625,0.921875
391.515625,0.875000
392.343750,0.828125
401.578125,0.953125
402.468750,0.890625
403.296875,0.828125
404.125000,0.828125
404.953125,0.828125
405.765625,0.812500
406.578125,0.812500
407.296875,0.718750
408.062500,0.765625
408.812500,0.750000
409.625000,0.812500
410.453125,0.828125
411.265625,0.812500
412.046875,0.781250
412.765625,0.718750
413.515625,0.750000
414.218750,0.703125
414.921875,0.703125
415.734375,0.812500
416.578125,0.843750
417.421875,0.843750
418.187500,0.765625
418.921875,0.734375
419.703125,0.781250
420.484375,0.781250
421.250000,0.765625
422.078125,0.828125
422.906250,0.828125
423.671875,0.765625
424.343750,0.671875
425.093750,0.750000
425.875000,0.781250
426.593750,0.718750
427.281250,0.687500
428.000000,0.718750
428.812500,0.812500
429.640625,0.828125
430.406250,0.765625
431.031250,0.625000
